yil,brend,model,viloyat,dvigatel_turi,sotilgan_soni,ortacha_narx_usd,umumiy_tushum_usd
2023,Jetour,Dashing,Surxondaryo,Benzin (Turbo),1,26772.00,26772.00
2023,Li Auto,L7/L9,Surxondaryo,Gibrid (EREV),2,57757.00,115514.00
2023,Chevrolet,Cobalt,Navoiy,Benzin,52,11865.00,616980.00
2023,Chevrolet,Damas,Navoiy,Benzin,47,8622.00,405234.00
2023,Chevrolet,Labo,Navoiy,Benzin,21,8188.00,171948.00
2023,Chevrolet,Lacetti/Gentra,Navoiy,Benzin,49,13288.00,651112.00
2023,Chevrolet,Tracker-2,Navoiy,Benzin (Turbo),15,18808.00,282120.00
2023,Chevrolet,Onix,Navoiy,Benzin (Turbo),15,15398.00,230970.00
2023,Chevrolet,Malibu-2,Navoiy,Benzin (Turbo),2,34951.00,69902.00
2023,BYD,Song Plus DM-i,Navoiy,Gibrid (PHEV),17,27890.00,474130.00
2023,BYD,Chazor (Destroyer 05),Navoiy,Gibrid (PHEV),11,21227.00,233497.00
2023,BYD,Song Plus EV,Navoiy,Elektromobil (EV),1,30708.00,30708.00
2023,BYD,Han,Navoiy,Elektromobil (EV),1,43746.00,43746.00
2023,Chery,Tiggo 7 Pro,Navoiy,Benzin (Turbo),4,26176.00,104704.00
2023,Chery,Arrizo 6 Pro,Navoiy,Benzin (Turbo),3,20723.00,62169.00
2023,Chery,Tiggo 8 Pro,Navoiy,Benzin (Turbo),2,33137.00,66274.00
2023,Haval,Jolion,Navoiy,Benzin (Turbo),3,23169.00,69507.00
2023,Haval,M6,Navoiy,Benzin,4,19530.00,78120.00
2023,Haval,H6,Navoiy,Benzin (Turbo),2,29343.00,58686.00
2023,Kia,Sonet,Navoiy,Benzin,5,17988.00,89940.00
2023,Kia,K5,Navoiy,Benzin,3,33278.00,99834.00
2023,Kia,Sportage,Navoiy,Benzin,2,35142.00,70284.00
2023,Zeekr,001,Navoiy,Elektromobil (EV),1,48390.00,48390.00
2023,Geely,Monjaro,Navoiy,Benzin (Turbo),2,36097.00,72194.00
2023,Jetour,Dashing,Navoiy,Benzin (Turbo),2,26930.00,53860.00
2023,Li Auto,L7/L9,Navoiy,Gibrid (EREV),1,57733.00,57733.00
2023,Chevrolet,Cobalt,Jizzax,Benzin,40,11893.00,475720.00
2023,Chevrolet,Damas,Jizzax,Benzin,35,8742.00,305970.00
2023,Chevrolet,Labo,Jizzax,Benzin,15,8177.00,122655.00
2023,Chevrolet,Lacetti/Gentra,Jizzax,Benzin,28,13357.00,373996.00
2023,Chevrolet,Tracker-2,Jizzax,Benzin (Turbo),9,19016.00,171144.00
2023,Chevrolet,Onix,Jizzax,Benzin (Turbo),9,15411.00,138699.00
2023,Chevrolet,Malibu-2,Jizzax,Benzin (Turbo),2,35058.00,70116.00
2023,BYD,Song Plus DM-i,Jizzax,Gibrid (PHEV),9,27268.00,245412.00
2023,BYD,Chazor (Destroyer 05),Jizzax,Gibrid (PHEV),7,20905.00,146335.00
2023,BYD,Song Plus EV,Jizzax,Elektromobil (EV),2,31141.00,62282.00
2023,BYD,Han,Jizzax,Elektromobil (EV),1,44010.00,44010.00
2023,Chery,Tiggo 7 Pro,Jizzax,Benzin (Turbo),2,26270.00,52540.00
2023,Chery,Arrizo 6 Pro,Jizzax,Benzin (Turbo),2,20446.00,40892.00
2023,Chery,Tiggo 8 Pro,Jizzax,Benzin (Turbo),1,33133.00,33133.00
2023,Haval,Jolion,Jizzax,Benzin (Turbo),1,22996.00,22996.00
2023,Haval,M6,Jizzax,Benzin,2,19376.00,38752.00
2023,Haval,H6,Jizzax,Benzin (Turbo),1,29426.00,29426.00
2023,Kia,Sonet,Jizzax,Benzin,3,17883.00,53649.00
2023,Kia,K5,Jizzax,Benzin,2,33306.00,66612.00
2023,Kia,Sportage,Jizzax,Benzin,1,34981.00,34981.00
2023,Zeekr,001,Jizzax,Elektromobil (EV),1,48348.00,48348.00
2023,Geely,Monjaro,Jizzax,Benzin (Turbo),2,35859.00,71718.00
2023,Jetour,Dashing,Jizzax,Benzin (Turbo),1,26627.00,26627.00
2023,Li Auto,L7/L9,Jizzax,Gibrid (EREV),1,57590.00,57590.00
2023,Chevrolet,Cobalt,Sirdaryo,Benzin,29,11746.00,340634.00
2023,Chevrolet,Damas,Sirdaryo,Benzin,23,8795.00,202285.00
2023,Chevrolet,Labo,Sirdaryo,Benzin,13,8331.00,108303.00
2023,Chevrolet,Lacetti/Gentra,Sirdaryo,Benzin,26,13270.00,345020.00
2023,Chevrolet,Tracker-2,Sirdaryo,Benzin (Turbo),8,18897.00,151176.00
2023,Chevrolet,Onix,Sirdaryo,Benzin (Turbo),9,15200.00,136800.00
2023,Chevrolet,Malibu-2,Sirdaryo,Benzin (Turbo),1,35070.00,35070.00
2023,BYD,Song Plus DM-i,Sirdaryo,Gibrid (PHEV),9,27780.00,250020.00
2023,BYD,Chazor (Destroyer 05),Sirdaryo,Gibrid (PHEV),5,20861.00,104305.00
2023,BYD,Song Plus EV,Sirdaryo,Elektromobil (EV),1,30939.00,30939.00
2023,BYD,Han,Sirdaryo,Elektromobil (EV),1,43774.00,43774.00
2023,Chery,Tiggo 7 Pro,Sirdaryo,Benzin (Turbo),3,26173.00,78519.00
2023,Chery,Arrizo 6 Pro,Sirdaryo,Benzin (Turbo),1,20670.00,20670.00
2023,Chery,Tiggo 8 Pro,Sirdaryo,Benzin (Turbo),1,32859.00,32859.00
2023,Haval,Jolion,Sirdaryo,Benzin (Turbo),2,23343.00,46686.00
2023,Haval,M6,Sirdaryo,Benzin,2,19502.00,39004.00
2023,Haval,H6,Sirdaryo,Benzin (Turbo),1,29232.00,29232.00
2023,Kia,Sonet,Sirdaryo,Benzin,2,18138.00,36276.00
2023,Kia,K5,Sirdaryo,Benzin,2,33521.00,67042.00
2023,Kia,Sportage,Sirdaryo,Benzin,1,35207.00,35207.00
2023,Zeekr,001,Sirdaryo,Elektromobil (EV),1,48599.00,48599.00
2023,Geely,Monjaro,Sirdaryo,Benzin (Turbo),3,36226.00,108678.00
2023,Jetour,Dashing,Sirdaryo,Benzin (Turbo),3,26772.00,80316.00
2023,Li Auto,L7/L9,Sirdaryo,Gibrid (EREV),2,57762.00,115524.00
2023,Chevrolet,Cobalt,Qoraqalpog‘iston Res.,Benzin,24,11884.00,285216.00
2023,Chevrolet,Damas,Qoraqalpog‘iston Res.,Benzin,22,8874.00,195228.00
2023,Chevrolet,Labo,Qoraqalpog‘iston Res.,Benzin,12,8128.00,97536.00
2023,Chevrolet,Lacetti/Gentra,Qoraqalpog‘iston Res.,Benzin,20,13337.00,266740.00
2023,Chevrolet,Tracker-2,Qoraqalpog‘iston Res.,Benzin (Turbo),8,19213.00,153704.00
2023,Chevrolet,Onix,Qoraqalpog‘iston Res.,Benzin (Turbo),9,15575.00,140175.00
2023,Chevrolet,Malibu-2,Qoraqalpog‘iston Res.,Benzin (Turbo),1,35147.00,35147.00
2023,BYD,Song Plus DM-i,Qoraqalpog‘iston Res.,Gibrid (PHEV),9,27618.00,248562.00
2023,BYD,Chazor (Destroyer 05),Qoraqalpog‘iston Res.,Gibrid (PHEV),6,21225.00,127350.00
2023,BYD,Song Plus EV,Qoraqalpog‘iston Res.,Elektromobil (EV),1,31383.00,31383.00
2023,BYD,Han,Qoraqalpog‘iston Res.,Elektromobil (EV),1,44099.00,44099.00
2023,Chery,Tiggo 7 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),2,26392.00,52784.00
2023,Chery,Arrizo 6 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,20525.00,20525.00
2023,Chery,Tiggo 8 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,32812.00,32812.00
2023,Haval,Jolion,Qoraqalpog‘iston Res.,Benzin (Turbo),1,23364.00,23364.00
2023,Haval,M6,Qoraqalpog‘iston Res.,Benzin,1,19260.00,19260.00
2023,Haval,H6,Qoraqalpog‘iston Res.,Benzin (Turbo),2,29223.00,58446.00
2023,Kia,Sonet,Qoraqalpog‘iston Res.,Benzin,2,17942.00,35884.00
2023,Kia,K5,Qoraqalpog‘iston Res.,Benzin,1,33324.00,33324.00
2023,Kia,Sportage,Qoraqalpog‘iston Res.,Benzin,1,35187.00,35187.00
2023,Zeekr,001,Qoraqalpog‘iston Res.,Elektromobil (EV),1,48588.00,48588.00
2023,Geely,Monjaro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,35896.00,35896.00
2023,Jetour,Dashing,Qoraqalpog‘iston Res.,Benzin (Turbo),1,26663.00,26663.00
2023,Li Auto,L7/L9,Qoraqalpog‘iston Res.,Gibrid (EREV),1,57661.00,57661.00
2023,Chevrolet,Cobalt,Toshkent shahri,Benzin,481,11859.00,5704179.00
2023,Chevrolet,Damas,Toshkent shahri,Benzin,86,8682.00,746652.00
2023,Chevrolet,Labo,Toshkent shahri,Benzin,43,8068.00,346924.00
2023,Chevrolet,Lacetti/Gentra,Toshkent shahri,Benzin,408,13469.00,5495352.00
2023,Chevrolet,Tracker-2,Toshkent shahri,Benzin (Turbo),132,19268.00,2543376.00
2023,Chevrolet,Onix,Toshkent shahri,Benzin (Turbo),133,15591.00,2073603.00
2023,Chevrolet,Malibu-2,Toshkent shahri,Benzin (Turbo),43,34836.00,1497948.00
2023,BYD,Song Plus DM-i,Toshkent shahri,Gibrid (PHEV),347,27421.00,9515087.00
2023,BYD,Chazor (Destroyer 05),Toshkent shahri,Gibrid (PHEV),301,21073.00,6342973.00
2023,BYD,Song Plus EV,Toshkent shahri,Elektromobil (EV),51,31067.00,1584417.00
2023,BYD,Han,Toshkent shahri,Elektromobil (EV),20,43803.00,876060.00
2023,Chery,Tiggo 7 Pro,Toshkent shahri,Benzin (Turbo),38,26135.00,993130.00
2023,Chery,Arrizo 6 Pro,Toshkent shahri,Benzin (Turbo),31,20744.00,643064.00
2023,Chery,Tiggo 8 Pro,Toshkent shahri,Benzin (Turbo),15,33050.00,495750.00
2023,Haval,Jolion,Toshkent shahri,Benzin (Turbo),33,23048.00,760584.00
2023,Haval,M6,Toshkent shahri,Benzin,36,19329.00,695844.00
2023,Haval,H6,Toshkent shahri,Benzin (Turbo),19,29449.00,559531.00
2023,Kia,Sonet,Toshkent shahri,Benzin,46,18043.00,829978.00
2023,Kia,K5,Toshkent shahri,Benzin,19,33382.00,634258.00
2023,Kia,Sportage,Toshkent shahri,Benzin,14,34903.00,488642.00
2023,Zeekr,001,Toshkent shahri,Elektromobil (EV),30,48518.00,1455540.00
2023,Geely,Monjaro,Toshkent shahri,Benzin (Turbo),14,36139.00,505946.00
2023,Jetour,Dashing,Toshkent shahri,Benzin (Turbo),16,26862.00,429792.00
2023,Li Auto,L7/L9,Toshkent shahri,Gibrid (EREV),26,57745.00,1501370.00
2023,Chevrolet,Cobalt,Toshkent viloyati,Benzin,228,11970.00,2729160.00
2023,Chevrolet,Damas,Toshkent viloyati,Benzin,157,8787.00,1379559.00
2023,Chevrolet,Labo,Toshkent viloyati,Benzin,76,8297.00,630572.00
2023,Chevrolet,Lacetti/Gentra,Toshkent viloyati,Benzin,159,13254.00,2107386.00
2023,Chevrolet,Tracker-2,Toshkent viloyati,Benzin (Turbo),53,18778.00,995234.00
2023,Chevrolet,Onix,Toshkent viloyati,Benzin (Turbo),55,15514.00,853270.00
2023,Chevrolet,Malibu-2,Toshkent viloyati,Benzin (Turbo),9,35198.00,316782.00
2023,BYD,Song Plus DM-i,Toshkent viloyati,Gibrid (PHEV),62,27347.00,1695514.00
2023,BYD,Chazor (Destroyer 05),Toshkent viloyati,Gibrid (PHEV),49,20624.00,1010576.00
2023,BYD,Song Plus EV,Toshkent viloyati,Elektromobil (EV),9,30883.00,277947.00
2023,BYD,Han,Toshkent viloyati,Elektromobil (EV),2,43606.00,87212.00
2023,Chery,Tiggo 7 Pro,Toshkent viloyati,Benzin (Turbo),18,26369.00,474642.00
2023,Chery,Arrizo 6 Pro,Toshkent viloyati,Benzin (Turbo),13,20537.00,266981.00
2023,Chery,Tiggo 8 Pro,Toshkent viloyati,Benzin (Turbo),6,32832.00,196992.00
2023,Haval,Jolion,Toshkent viloyati,Benzin (Turbo),13,23262.00,302406.00
2023,Haval,M6,Toshkent viloyati,Benzin,15,19425.00,291375.00
2023,Haval,H6,Toshkent viloyati,Benzin (Turbo),7,29398.00,205786.00
2023,Kia,Sonet,Toshkent viloyati,Benzin,17,18165.00,308805.00
2023,Kia,K5,Toshkent viloyati,Benzin,7,33545.00,234815.00
2023,Kia,Sportage,Toshkent viloyati,Benzin,6,34951.00,209706.00
2023,Zeekr,001,Toshkent viloyati,Elektromobil (EV),6,48457.00,290742.00
2023,Geely,Monjaro,Toshkent viloyati,Benzin (Turbo),5,36197.00,180985.00
2023,Jetour,Dashing,Toshkent viloyati,Benzin (Turbo),8,26749.00,213992.00
2023,Li Auto,L7/L9,Toshkent viloyati,Gibrid (EREV),5,57691.00,288455.00
2023,Chevrolet,Cobalt,Samarqand,Benzin,244,11889.00,2900916.00
2023,Chevrolet,Damas,Samarqand,Benzin,136,8705.00,1183880.00
2023,Chevrolet,Labo,Samarqand,Benzin,79,8405.00,663995.00
2023,Chevrolet,Lacetti/Gentra,Samarqand,Benzin,182,13258.00,2412956.00
2023,Chevrolet,Tracker-2,Samarqand,Benzin (Turbo),45,19013.00,855585.00
2023,Chevrolet,Onix,Samarqand,Benzin (Turbo),46,15360.00,706560.00
2023,Chevrolet,Malibu-2,Samarqand,Benzin (Turbo),7,35123.00,245861.00
2023,BYD,Song Plus DM-i,Samarqand,Gibrid (PHEV),72,27602.00,1987344.00
2023,BYD,Chazor (Destroyer 05),Samarqand,Gibrid (PHEV),53,20874.00,1106322.00
2023,BYD,Song Plus EV,Samarqand,Elektromobil (EV),8,30763.00,246104.00
2023,BYD,Han,Samarqand,Elektromobil (EV),3,44285.00,132855.00
2023,Chery,Tiggo 7 Pro,Samarqand,Benzin (Turbo),15,26451.00,396765.00
2023,Chery,Arrizo 6 Pro,Samarqand,Benzin (Turbo),13,20775.00,270075.00
2023,Chery,Tiggo 8 Pro,Samarqand,Benzin (Turbo),6,32850.00,197100.00
2023,Haval,Jolion,Samarqand,Benzin (Turbo),12,23183.00,278196.00
2023,Haval,M6,Samarqand,Benzin,14,19236.00,269304.00
2023,Haval,H6,Samarqand,Benzin (Turbo),7,29449.00,206143.00
2023,Kia,Sonet,Samarqand,Benzin,15,18193.00,272895.00
2023,Kia,K5,Samarqand,Benzin,6,33332.00,199992.00
2023,Kia,Sportage,Samarqand,Benzin,6,35182.00,211092.00
2023,Zeekr,001,Samarqand,Elektromobil (EV),5,48377.00,241885.00
2023,Geely,Monjaro,Samarqand,Benzin (Turbo),5,35963.00,179815.00
2023,Jetour,Dashing,Samarqand,Benzin (Turbo),7,26671.00,186697.00
2023,Li Auto,L7/L9,Samarqand,Gibrid (EREV),3,57497.00,172491.00
2023,Chevrolet,Cobalt,Farg‘ona,Benzin,154,11783.00,1814582.00
2023,Chevrolet,Damas,Farg‘ona,Benzin,317,8740.00,2770580.00
2023,Chevrolet,Labo,Farg‘ona,Benzin,149,8349.00,1244001.00
2023,Chevrolet,Lacetti/Gentra,Farg‘ona,Benzin,128,13277.00,1699456.00
2023,Chevrolet,Tracker-2,Farg‘ona,Benzin (Turbo),42,18820.00,790440.00
2023,Chevrolet,Onix,Farg‘ona,Benzin (Turbo),55,15584.00,857120.00
2023,Chevrolet,Malibu-2,Farg‘ona,Benzin (Turbo),8,35167.00,281336.00
2023,BYD,Song Plus DM-i,Farg‘ona,Gibrid (PHEV),49,27120.00,1328880.00
2023,BYD,Chazor (Destroyer 05),Farg‘ona,Gibrid (PHEV),38,20902.00,794276.00
2023,BYD,Song Plus EV,Farg‘ona,Elektromobil (EV),3,31195.00,93585.00
2023,BYD,Han,Farg‘ona,Elektromobil (EV),2,43728.00,87456.00
2023,Chery,Tiggo 7 Pro,Farg‘ona,Benzin (Turbo),13,26260.00,341380.00
2023,Chery,Arrizo 6 Pro,Farg‘ona,Benzin (Turbo),10,20633.00,206330.00
2023,Chery,Tiggo 8 Pro,Farg‘ona,Benzin (Turbo),6,32782.00,196692.00
2023,Haval,Jolion,Farg‘ona,Benzin (Turbo),12,23352.00,280224.00
2023,Haval,M6,Farg‘ona,Benzin,11,19215.00,211365.00
2023,Haval,H6,Farg‘ona,Benzin (Turbo),6,29456.00,176736.00
2023,Kia,Sonet,Farg‘ona,Benzin,14,17856.00,249984.00
2023,Kia,K5,Farg‘ona,Benzin,7,33384.00,233688.00
2023,Kia,Sportage,Farg‘ona,Benzin,5,34996.00,174980.00
2023,Zeekr,001,Farg‘ona,Elektromobil (EV),2,48306.00,96612.00
2023,Geely,Monjaro,Farg‘ona,Benzin (Turbo),4,36218.00,144872.00
2023,Jetour,Dashing,Farg‘ona,Benzin (Turbo),5,26688.00,133440.00
2023,Li Auto,L7/L9,Farg‘ona,Gibrid (EREV),1,57514.00,57514.00
2023,Chevrolet,Cobalt,Andijon,Benzin,147,11905.00,1750035.00
2023,Chevrolet,Damas,Andijon,Benzin,218,8641.00,1883738.00
2023,Chevrolet,Labo,Andijon,Benzin,142,8352.00,1185984.00
2023,Chevrolet,Lacetti/Gentra,Andijon,Benzin,115,13572.00,1560780.00
2023,Chevrolet,Tracker-2,Andijon,Benzin (Turbo),36,19298.00,694728.00
2023,Chevrolet,Onix,Andijon,Benzin (Turbo),45,15757.00,709065.00
2023,Chevrolet,Malibu-2,Andijon,Benzin (Turbo),5,34864.00,174320.00
2023,BYD,Song Plus DM-i,Andijon,Gibrid (PHEV),35,27500.00,962500.00
2023,BYD,Chazor (Destroyer 05),Andijon,Gibrid (PHEV),33,21084.00,695772.00
2023,BYD,Song Plus EV,Andijon,Elektromobil (EV),2,31245.00,62490.00
2023,BYD,Han,Andijon,Elektromobil (EV),1,44357.00,44357.00
2023,Chery,Tiggo 7 Pro,Andijon,Benzin (Turbo),12,26353.00,316236.00
2023,Chery,Arrizo 6 Pro,Andijon,Benzin (Turbo),8,20521.00,164168.00
2023,Chery,Tiggo 8 Pro,Andijon,Benzin (Turbo),3,32897.00,98691.00
2023,Haval,Jolion,Andijon,Benzin (Turbo),11,23136.00,254496.00
2023,Haval,M6,Andijon,Benzin,13,19364.00,251732.00
2023,Haval,H6,Andijon,Benzin (Turbo),4,29321.00,117284.00
2023,Kia,Sonet,Andijon,Benzin,11,18071.00,198781.00
2023,Kia,K5,Andijon,Benzin,4,33392.00,133568.00
2023,Kia,Sportage,Andijon,Benzin,3,35218.00,105654.00
2023,Zeekr,001,Andijon,Elektromobil (EV),1,48572.00,48572.00
2023,Geely,Monjaro,Andijon,Benzin (Turbo),5,35986.00,179930.00
2023,Jetour,Dashing,Andijon,Benzin (Turbo),3,26598.00,79794.00
2023,Li Auto,L7/L9,Andijon,Gibrid (EREV),1,57674.00,57674.00
2023,Chevrolet,Cobalt,Namangan,Benzin,136,11998.00,1631728.00
2023,Chevrolet,Damas,Namangan,Benzin,250,8695.00,2173750.00
2023,Chevrolet,Labo,Namangan,Benzin,126,8278.00,1043028.00
2023,Chevrolet,Lacetti/Gentra,Namangan,Benzin,107,13394.00,1433158.00
2023,Chevrolet,Tracker-2,Namangan,Benzin (Turbo),34,19016.00,646544.00
2023,Chevrolet,Onix,Namangan,Benzin (Turbo),44,15494.00,681736.00
2023,Chevrolet,Malibu-2,Namangan,Benzin (Turbo),5,34890.00,174450.00
2023,BYD,Song Plus DM-i,Namangan,Gibrid (PHEV),36,27368.00,985248.00
2023,BYD,Chazor (Destroyer 05),Namangan,Gibrid (PHEV),29,20606.00,597574.00
2023,BYD,Song Plus EV,Namangan,Elektromobil (EV),2,30913.00,61826.00
2023,BYD,Han,Namangan,Elektromobil (EV),1,44352.00,44352.00
2023,Chery,Tiggo 7 Pro,Namangan,Benzin (Turbo),10,26126.00,261260.00
2023,Chery,Arrizo 6 Pro,Namangan,Benzin (Turbo),11,20516.00,225676.00
2023,Chery,Tiggo 8 Pro,Namangan,Benzin (Turbo),3,33041.00,99123.00
2023,Haval,Jolion,Namangan,Benzin (Turbo),9,23295.00,209655.00
2023,Haval,M6,Namangan,Benzin,11,19256.00,211816.00
2023,Haval,H6,Namangan,Benzin (Turbo),5,29518.00,147590.00
2023,Kia,Sonet,Namangan,Benzin,11,17942.00,197362.00
2023,Kia,K5,Namangan,Benzin,4,33613.00,134452.00
2023,Kia,Sportage,Namangan,Benzin,5,34966.00,174830.00
2023,Zeekr,001,Namangan,Elektromobil (EV),1,48239.00,48239.00
2023,Geely,Monjaro,Namangan,Benzin (Turbo),3,35906.00,107718.00
2023,Jetour,Dashing,Namangan,Benzin (Turbo),4,26764.00,107056.00
2023,Li Auto,L7/L9,Namangan,Gibrid (EREV),1,57839.00,57839.00
2023,Chevrolet,Cobalt,Buxoro,Benzin,133,11966.00,1591478.00
2023,Chevrolet,Damas,Buxoro,Benzin,91,8887.00,808717.00
2023,Chevrolet,Labo,Buxoro,Benzin,46,8260.00,379960.00
2023,Chevrolet,Lacetti/Gentra,Buxoro,Benzin,123,13312.00,1637376.00
2023,Chevrolet,Tracker-2,Buxoro,Benzin (Turbo),29,18702.00,542358.00
2023,Chevrolet,Onix,Buxoro,Benzin (Turbo),31,15405.00,477555.00
2023,Chevrolet,Malibu-2,Buxoro,Benzin (Turbo),3,34881.00,104643.00
2023,BYD,Song Plus DM-i,Buxoro,Gibrid (PHEV),42,27743.00,1165206.00
2023,BYD,Chazor (Destroyer 05),Buxoro,Gibrid (PHEV),35,20721.00,725235.00
2023,BYD,Song Plus EV,Buxoro,Elektromobil (EV),4,31078.00,124312.00
2023,BYD,Han,Buxoro,Elektromobil (EV),2,44160.00,88320.00
2023,Chery,Tiggo 7 Pro,Buxoro,Benzin (Turbo),7,26457.00,185199.00
2023,Chery,Arrizo 6 Pro,Buxoro,Benzin (Turbo),7,20535.00,143745.00
2023,Chery,Tiggo 8 Pro,Buxoro,Benzin (Turbo),5,32960.00,164800.00
2023,Haval,Jolion,Buxoro,Benzin (Turbo),9,23292.00,209628.00
2023,Haval,M6,Buxoro,Benzin,8,19458.00,155664.00
2023,Haval,H6,Buxoro,Benzin (Turbo),5,29509.00,147545.00
2023,Kia,Sonet,Buxoro,Benzin,10,18035.00,180350.00
2023,Kia,K5,Buxoro,Benzin,5,33345.00,166725.00
2023,Kia,Sportage,Buxoro,Benzin,3,34911.00,104733.00
2023,Zeekr,001,Buxoro,Elektromobil (EV),2,48609.00,97218.00
2023,Geely,Monjaro,Buxoro,Benzin (Turbo),3,36064.00,108192.00
2023,Jetour,Dashing,Buxoro,Benzin (Turbo),2,26925.00,53850.00
2023,Li Auto,L7/L9,Buxoro,Gibrid (EREV),4,57771.00,231084.00
2023,Chevrolet,Cobalt,Qashqadaryo,Benzin,90,11706.00,1053540.00
2023,Chevrolet,Damas,Qashqadaryo,Benzin,81,8886.00,719766.00
2023,Chevrolet,Labo,Qashqadaryo,Benzin,45,8093.00,364185.00
2023,Chevrolet,Lacetti/Gentra,Qashqadaryo,Benzin,70,13205.00,924350.00
2023,Chevrolet,Tracker-2,Qashqadaryo,Benzin (Turbo),23,18739.00,430997.00
2023,Chevrolet,Onix,Qashqadaryo,Benzin (Turbo),25,15436.00,385900.00
2023,Chevrolet,Malibu-2,Qashqadaryo,Benzin (Turbo),3,35023.00,105069.00
2023,BYD,Song Plus DM-i,Qashqadaryo,Gibrid (PHEV),24,27749.00,665976.00
2023,BYD,Chazor (Destroyer 05),Qashqadaryo,Gibrid (PHEV),17,21192.00,360264.00
2023,BYD,Song Plus EV,Qashqadaryo,Elektromobil (EV),4,31329.00,125316.00
2023,BYD,Han,Qashqadaryo,Elektromobil (EV),1,44390.00,44390.00
2023,Chery,Tiggo 7 Pro,Qashqadaryo,Benzin (Turbo),9,26210.00,235890.00
2023,Chery,Arrizo 6 Pro,Qashqadaryo,Benzin (Turbo),5,20461.00,102305.00
2023,Chery,Tiggo 8 Pro,Qashqadaryo,Benzin (Turbo),3,33053.00,99159.00
2023,Haval,Jolion,Qashqadaryo,Benzin (Turbo),8,23196.00,185568.00
2023,Haval,M6,Qashqadaryo,Benzin,7,19224.00,134568.00
2023,Haval,H6,Qashqadaryo,Benzin (Turbo),2,29310.00,58620.00
2023,Kia,Sonet,Qashqadaryo,Benzin,7,18202.00,127414.00
2023,Kia,K5,Qashqadaryo,Benzin,4,33665.00,134660.00
2023,Kia,Sportage,Qashqadaryo,Benzin,1,35097.00,35097.00
2023,Zeekr,001,Qashqadaryo,Elektromobil (EV),2,48584.00,97168.00
2023,Geely,Monjaro,Qashqadaryo,Benzin (Turbo),4,36175.00,144700.00
2023,Jetour,Dashing,Qashqadaryo,Benzin (Turbo),3,26919.00,80757.00
2023,Li Auto,L7/L9,Qashqadaryo,Gibrid (EREV),2,57683.00,115366.00
2023,Chevrolet,Cobalt,Xorazm,Benzin,69,11809.00,814821.00
2023,Chevrolet,Damas,Xorazm,Benzin,126,8617.00,1085742.00
2023,Chevrolet,Labo,Xorazm,Benzin,67,8135.00,545045.00
2023,Chevrolet,Lacetti/Gentra,Xorazm,Benzin,50,13352.00,667600.00
2023,Chevrolet,Tracker-2,Xorazm,Benzin (Turbo),20,18916.00,378320.00
2023,Chevrolet,Onix,Xorazm,Benzin (Turbo),23,15255.00,350865.00
2023,Chevrolet,Malibu-2,Xorazm,Benzin (Turbo),3,35074.00,105222.00
2023,BYD,Song Plus DM-i,Xorazm,Gibrid (PHEV),19,27554.00,523526.00
2023,BYD,Chazor (Destroyer 05),Xorazm,Gibrid (PHEV),15,20781.00,311715.00
2023,BYD,Song Plus EV,Xorazm,Elektromobil (EV),1,31367.00,31367.00
2023,BYD,Han,Xorazm,Elektromobil (EV),1,44050.00,44050.00
2023,Chery,Tiggo 7 Pro,Xorazm,Benzin (Turbo),7,26429.00,185003.00
2023,Chery,Arrizo 6 Pro,Xorazm,Benzin (Turbo),7,20799.00,145593.00
2023,Chery,Tiggo 8 Pro,Xorazm,Benzin (Turbo),1,33012.00,33012.00
2023,Haval,Jolion,Xorazm,Benzin (Turbo),5,23161.00,115805.00
2023,Haval,M6,Xorazm,Benzin,5,19467.00,97335.00
2023,Haval,H6,Xorazm,Benzin (Turbo),1,29337.00,29337.00
2023,Kia,Sonet,Xorazm,Benzin,7,18031.00,126217.00
2023,Kia,K5,Xorazm,Benzin,2,33277.00,66554.00
2023,Kia,Sportage,Xorazm,Benzin,2,35027.00,70054.00
2023,Zeekr,001,Xorazm,Elektromobil (EV),1,48548.00,48548.00
2023,Geely,Monjaro,Xorazm,Benzin (Turbo),1,35874.00,35874.00
2023,Jetour,Dashing,Xorazm,Benzin (Turbo),2,26598.00,53196.00
2023,Li Auto,L7/L9,Xorazm,Gibrid (EREV),1,57650.00,57650.00
2023,Chevrolet,Cobalt,Surxondaryo,Benzin,67,11797.00,790399.00
2023,Chevrolet,Damas,Surxondaryo,Benzin,61,8830.00,538630.00
2023,Chevrolet,Labo,Surxondaryo,Benzin,34,8178.00,278052.00
2023,Chevrolet,Lacetti/Gentra,Surxondaryo,Benzin,58,13299.00,771342.00
2023,Chevrolet,Tracker-2,Surxondaryo,Benzin (Turbo),22,18890.00,415580.00
2023,Chevrolet,Onix,Surxondaryo,Benzin (Turbo),19,15514.00,294766.00
2023,Chevrolet,Malibu-2,Surxondaryo,Benzin (Turbo),1,34869.00,34869.00
2023,BYD,Song Plus DM-i,Surxondaryo,Gibrid (PHEV),19,27857.00,529283.00
2023,BYD,Chazor (Destroyer 05),Surxondaryo,Gibrid (PHEV),16,20613.00,329808.00
2023,BYD,Song Plus EV,Surxondaryo,Elektromobil (EV),4,31314.00,125256.00
2023,BYD,Han,Surxondaryo,Elektromobil (EV),2,44070.00,88140.00
